"instance","metodo","exec","fo","n","time","fitness"
"R211","TwentyAgent",13,820.199995756149,3,111.082,3820.19999575615
"R211","TwentyAgent",14,813.099998950958,3,139.198,3813.09999895096
"R211","TwentyAgent",15,833.499995231628,3,140.725,3833.49999523163
"R211","TwentyAgent",16,812.49999499321,3,83.596,3812.49999499321
"R211","TwentyAgent",17,817.5,3,131.5,3817.5
"R211","TwentyAgent",18,816.599996805191,3,142.875,3816.59999680519
"R211","TwentyAgent",19,830.799998044968,3,130.683,3830.79999804497
"R211","TwentyAgent",20,806.399999141693,3,71.412,3806.39999914169
"R211","TwentyAgent",21,827.999997615814,3,145.87,3827.99999761581
"R211","TwentyAgent",22,830.299998283386,3,152.631,3830.29999828339
"R211","TwentyAgent",23,816.7999958992,3,139.47,3816.7999958992
"R211","TwentyAgent",24,808.599995851517,3,127.117,3808.59999585152
"R211","TwentyAgent",25,814.099995970726,3,108.295,3814.09999597073
"R211","TwentyAgent",26,820.299995422363,3,140.643,3820.29999542236
"R211","TwentyAgent",27,814.599995851517,3,143.648,3814.59999585152
"R211","TwentyAgent",28,808.59999537468,3,108.76,3808.59999537468
"R211","TwentyAgent",29,821.500002264977,3,74.862,3821.50000226498
"R211","ThirtyAgent",0,804.09999704361,3,127.638,3804.09999704361
"R211","ThirtyAgent",1,831.099995136261,3,142.678,3831.09999513626
"R211","ThirtyAgent",2,819.099997997284,3,132.141,3819.09999799728
"R211","ThirtyAgent",3,821.499998807907,3,166.656,3821.49999880791
"R211","ThirtyAgent",4,802.399997472763,3,113.454,3802.39999747276
"R211","ThirtyAgent",5,821.799996376038,3,125.212,3821.79999637604
"R211","ThirtyAgent",6,813.09999871254,3,124.235,3813.09999871254
"R211","ThirtyAgent",7,821.399996995926,3,168.262,3821.39999699593
"R211","ThirtyAgent",8,823.099997282028,3,135.529,3823.09999728203
"R211","ThirtyAgent",9,805.099997282028,3,132.599,3805.09999728203
"R211","ThirtyAgent",10,802.299995660782,3,148.09,3802.29999566078
"R211","ThirtyAgent",11,826.199995994568,3,140.482,3826.19999599457
"R211","ThirtyAgent",12,801.499996185303,3,114.593,3801.4999961853
"R211","ThirtyAgent",13,805.399995326996,3,139.135,3805.399995327
"R211","ThirtyAgent",14,830.299997806549,3,100.336,3830.29999780655
"R211","ThirtyAgent",15,825.799996852875,3,154.511,3825.79999685287
"R211","ThirtyAgent",16,823.099997997284,3,156.194,3823.09999799728
"R211","ThirtyAgent",17,808.799997329712,3,133.716,3808.79999732971
"R211","ThirtyAgent",18,805.999994754791,3,129.587,3805.99999475479
"R211","ThirtyAgent",19,820.899999260902,3,46.042,3820.8999992609
"R211","ThirtyAgent",20,813.79999756813,3,150.226,3813.79999756813
"R211","ThirtyAgent",21,789.599996089935,3,98.975,3789.59999608994
"R211","ThirtyAgent",22,816.099996566772,3,138.316,3816.09999656677
"R211","ThirtyAgent",23,798.999996900558,3,121.006,3798.99999690056
"R211","ThirtyAgent",24,789.899997234344,3,139.551,3789.89999723434
"R211","ThirtyAgent",25,802.599998235703,3,120.733,3802.5999982357
"R211","ThirtyAgent",26,823.399998188019,3,159.922,3823.39999818802
"R211","ThirtyAgent",27,825.79999434948,3,117.045,3825.79999434948
"R211","ThirtyAgent",28,819.29999601841,3,151.997,3819.29999601841
"R211","ThirtyAgent",29,823.699996471405,3,125.991,3823.69999647141
"R211","FortyAgent",0,828.5,3,137.346,3828.5
"R211","FortyAgent",1,800.099994659424,3,117.053,3800.09999465942
"R211","FortyAgent",2,823.099998474121,3,73.69,3823.09999847412
"R211","FortyAgent",3,808.399998188019,3,138.352,3808.39999818802
"R211","FortyAgent",4,816.799994707108,3,139.597,3816.79999470711
"R211","FortyAgent",5,811.999997973442,3,145.753,3811.99999797344
"R211","FortyAgent",6,808.399997472763,3,63.279,3808.39999747276
"R211","FortyAgent",7,787.199998378754,3,108.158,3787.19999837875
"R211","FortyAgent",8,819.09999537468,3,136.406,3819.09999537468
"R211","FortyAgent",9,826.699999570847,3,108.093,3826.69999957085
"R211","FortyAgent",10,800.399995088577,3,105.056,3800.39999508858
"R211","FortyAgent",11,817.99999666214,3,92.36,3817.99999666214
"R211","FortyAgent",12,805.999994516373,3,100.094,3805.99999451637
"R211","FortyAgent",13,836.499998092651,3,84.317,3836.49999809265
"R211","FortyAgent",14,817.999997377396,3,110.014,3817.9999973774
"R211","FortyAgent",15,822.199997663498,3,100.036,3822.1999976635
"R211","FortyAgent",16,801.799996614456,3,128.575,3801.79999661446
"R211","FortyAgent",17,824.099998831749,3,118.012,3824.09999883175
"R211","FortyAgent",18,817.099998474121,3,87.604,3817.09999847412
"R211","FortyAgent",19,817.900000333786,3,143.263,3817.90000033379
"R211","FortyAgent",20,815.09999537468,3,146.295,3815.09999537468
"R211","FortyAgent",21,814.199998378754,3,130.341,3814.19999837875
"R211","FortyAgent",22,813.299998521805,3,126.453,3813.2999985218
"R211","FortyAgent",23,817.199997186661,3,67.684,3817.19999718666
"R211","FortyAgent",24,803.299998044968,3,129.068,3803.29999804497
"R211","FortyAgent",25,809.899996757507,3,165.382,3809.89999675751
"R211","FortyAgent",26,813.89999628067,3,75.141,3813.89999628067
"R211","FortyAgent",27,808.599996089935,3,141.83,3808.59999608994
"R211","FortyAgent",28,822.199998378754,3,136.091,3822.19999837875
"R211","FortyAgent",29,823.399995088577,3,52.387,3823.39999508858
"R211","FiftyAgent",0,812.799998283386,3,142.828,3812.79999828339
"R211","FiftyAgent",1,817.299993515015,3,139.736,3817.29999351501
"R211","FiftyAgent",2,813.199997425079,3,132.851,3813.19999742508
"R211","FiftyAgent",3,821.499996900558,3,148.625,3821.49999690056
"R211","FiftyAgent",4,811.199997901917,3,94.367,3811.19999790192
"R211","FiftyAgent",5,806.99999666214,3,89.337,3806.99999666214
"R211","FiftyAgent",6,802.999997019768,3,174.193,3802.99999701977
"R211","FiftyAgent",7,815.099996328354,3,167.499,3815.09999632835
"R211","FiftyAgent",8,821.199998140335,3,138.307,3821.19999814034
"R211","FiftyAgent",9,806.499996185303,3,87.504,3806.4999961853
"R211","FiftyAgent",10,826.699998140335,3,150.651,3826.69999814034
"R211","FiftyAgent",11,792.699996471405,3,147.704,3792.69999647141
"R211","FiftyAgent",12,804.899999380112,3,175.562,3804.89999938011
"R211","FiftyAgent",13,804.999998569489,3,140.64,3804.99999856949
"R211","FiftyAgent",14,811.899997711182,3,168.569,3811.89999771118
"R211","FiftyAgent",15,814.499996185303,3,164.556,3814.4999961853
"R211","FiftyAgent",16,803.799994468689,3,119.242,3803.79999446869
"R211","FiftyAgent",17,821.799998760223,3,119.56,3821.79999876022
"R211","FiftyAgent",18,798.199996471405,3,180.7,3798.19999647141
"R211","FiftyAgent",19,805.49999666214,3,166.207,3805.49999666214
"R211","FiftyAgent",20,818.499993085861,3,164.694,3818.49999308586
"R211","FiftyAgent",21,810.099996089935,3,125.182,3810.09999608994
"R211","FiftyAgent",22,800.099996566772,3,168.482,3800.09999656677
"R211","FiftyAgent",23,813.799996614456,3,108.062,3813.79999661446
"R211","FiftyAgent",24,812.599996089935,3,132.918,3812.59999608994
"R211","FiftyAgent",25,790.499995470047,3,158.735,3790.49999547005
"R211","FiftyAgent",26,810.399999856949,3,128.966,3810.39999985695
"R211","FiftyAgent",27,799.099996566772,3,171.97,3799.09999656677
"R211","FiftyAgent",28,810.899997234344,3,164.965,3810.89999723434
"R211","FiftyAgent",29,808.79999756813,3,189.254,3808.79999756813
"R211","SixtyAgent",0,794.299997329712,3,169.076,3794.29999732971
"R211","SixtyAgent",1,821.999995708466,3,177.862,3821.99999570847
"R211","SixtyAgent",2,807.899999856949,3,198.374,3807.89999985695
"R211","SixtyAgent",3,780.999998092651,3,137.959,3780.99999809265
"R211","SixtyAgent",4,813.399998903275,3,140.171,3813.39999890327
"R211","SixtyAgent",5,809.199996232986,3,180.753,3809.19999623299
"R211","SixtyAgent",6,807.899998188019,3,176.701,3807.89999818802
"R211","SixtyAgent",7,803.499996185303,3,156.044,3803.4999961853
"R211","SixtyAgent",8,816.899998903275,3,31.431,3816.89999890327
"R211","SixtyAgent",9,782.899996995926,3,178.208,3782.89999699593
"R211","SixtyAgent",10,797.499997377396,3,165.661,3797.4999973774
"R211","SixtyAgent",11,796.499998569489,3,103.092,3796.49999856949
"R211","SixtyAgent",12,817.59999537468,3,150.107,3817.59999537468
"R211","SixtyAgent",13,792.799996376038,3,165.958,3792.79999637604
"R211","SixtyAgent",14,790.899996995926,3,173.437,3790.89999699593
"R211","SixtyAgent",15,812.099997520447,3,136.514,3812.09999752045
"R211","SixtyAgent",16,817.699993610382,3,150.648,3817.69999361038
"R211","SixtyAgent",17,806.599998235703,3,174.929,3806.5999982357
"R211","SixtyAgent",18,798.399994969368,3,100.381,3798.39999496937
"R211","SixtyAgent",19,794.899995088577,3,164.047,3794.89999508858
"R211","SixtyAgent",20,778.699996948242,3,149.589,3778.69999694824
"R211","SixtyAgent",21,809.199995756149,3,160.156,3809.19999575615
"R211","SixtyAgent",22,809.299997329712,3,128.001,3809.29999732971
"R211","SixtyAgent",23,803.799998521805,3,123.251,3803.7999985218
"R211","SixtyAgent",24,782.7999958992,3,94.483,3782.7999958992
"R211","SixtyAgent",25,812.899997472763,3,144.531,3812.89999747276
"R211","SixtyAgent",26,799.099997997284,3,140.687,3799.09999799728
"R211","SixtyAgent",27,801.699996232986,3,177.194,3801.69999623299
"R211","SixtyAgent",28,807.199995517731,3,148.805,3807.19999551773
"R211","SixtyAgent",29,811.499998092651,3,165.872,3811.49999809265
"RC108","OneAgent",0,1203.50000047684,11,121.34,12203.5000004768
"RC108","OneAgent",1,1285.19999647141,11,92.978,12285.1999964714
"RC108","OneAgent",2,1186.60000085831,11,146.812,12186.6000008583
"RC108","OneAgent",3,1193.50000095367,11,42.36,12193.5000009537
"RC108","OneAgent",4,1169.30000066757,11,134.049,12169.3000006676
"RC108","OneAgent",5,1216.30000448227,11,136.754,12216.3000044823
"RC108","OneAgent",6,1213.70000600815,11,187.209,12213.7000060081
"RC108","OneAgent",7,1188.40000629425,11,63.405,12188.4000062943
"RC108","OneAgent",8,1166.40000295639,11,119.977,12166.4000029564
"RC108","OneAgent",9,1167.10000491142,11,135.875,12167.1000049114
"RC108","OneAgent",10,1154.40000152588,11,159.643,12154.4000015259
"RC108","OneAgent",11,1158.10000371933,11,124.05,12158.1000037193
"RC108","OneAgent",12,1167.40000581741,11,162.749,12167.4000058174
"RC108","OneAgent",13,1173.20000219345,11,121.085,12173.2000021935
"RC108","OneAgent",14,1198.00000286102,11,65.136,12198.000002861
"RC108","OneAgent",15,1166.2000002861,11,120.691,12166.2000002861
"RC108","OneAgent",16,1146.30000114441,11,62.129,12146.3000011444
"RC108","OneAgent",17,1221.10000276566,11,128.53,12221.1000027657
"RC108","OneAgent",18,1200.30000114441,11,170.548,12200.3000011444
"RC108","OneAgent",19,1170.30000305176,11,177.268,12170.3000030518
"RC108","OneAgent",20,1222.20000696182,11,56.197,12222.2000069618
"RC108","OneAgent",21,1207.00000667572,11,172.882,12207.0000066757
"RC108","OneAgent",22,1195.20000290871,11,118.266,12195.2000029087
"RC108","OneAgent",23,1206.30000305176,11,96.548,12206.3000030518
"RC108","OneAgent",24,1216.10000276566,11,103.043,12216.1000027657
"RC108","OneAgent",25,1182.50000596046,11,117.546,12182.5000059605
"RC108","OneAgent",26,1203.4000082016,11,142.18,12203.4000082016
"RC108","OneAgent",27,1167.30000424385,11,118.571,12167.3000042439
"RC108","OneAgent",28,1204.9999961853,11,99.786,12204.9999961853
"RC108","OneAgent",29,1164.40000391006,11,116.102,12164.4000039101
"RC108","TwoAgent",0,1208.90000009537,10,144.934,11208.9000000954
"RC108","TwoAgent",1,1172.40000247955,11,96.33,12172.4000024796
"RC108","TwoAgent",2,1171.100004673,11,111.622,12171.100004673
"RC108","TwoAgent",3,1218.00000667572,11,131.044,12218.0000066757
"RC108","TwoAgent",4,1176.10000562668,11,120.482,12176.1000056267
"RC108","TwoAgent",5,1263.0000038147,11,125.619,12263.0000038147
"RC108","TwoAgent",6,1158.7999997139,11,106.661,12158.7999997139
"RC108","TwoAgent",7,1177.19999885559,11,154.437,12177.1999988556
"RC108","TwoAgent",8,1159.29999923706,11,190.022,12159.2999992371
"RC108","TwoAgent",9,1182.4000005722,11,173.795,12182.4000005722
"RC108","TwoAgent",10,1170.90000295639,11,152.464,12170.9000029564
"RC108","TwoAgent",11,1182.50000405312,11,146.239,12182.5000040531
"RC108","TwoAgent",12,1192.80000305176,11,73.776,12192.8000030518
"RC108","TwoAgent",13,1205.40000104904,11,32.801,12205.400001049
"RC108","TwoAgent",14,1209.50000143051,11,169.329,12209.5000014305
"RC108","TwoAgent",15,1196.70000362396,11,108.007,12196.700003624
"RC108","TwoAgent",16,1197.20000648499,11,175.84,12197.200006485
"RC108","TwoAgent",17,1164.39999914169,11,106.394,12164.3999991417
"RC108","TwoAgent",18,1195.20000123978,11,88.534,12195.2000012398
"RC108","TwoAgent",19,1249.50000762939,11,109.78,12249.5000076294
"RC108","TwoAgent",20,1159.80000114441,11,185.633,12159.8000011444
"RC108","TwoAgent",21,1220.00000309944,11,79.622,12220.0000030994
"RC108","TwoAgent",22,1175.20000934601,11,165.09,12175.200009346
"RC108","TwoAgent",23,1165.29999947548,11,86.149,12165.2999994755
"RC108","TwoAgent",24,1204.00000739098,11,133.186,12204.000007391
"RC108","TwoAgent",25,1184.90000200272,11,115.726,12184.9000020027
"RC108","TwoAgent",26,1157.60000276566,11,139.084,12157.6000027657
"RC108","TwoAgent",27,1177.69999885559,11,126.286,12177.6999988556
"RC108","TwoAgent",28,1206.69999814034,11,166.011,12206.6999981403
"RC108","TwoAgent",29,1181.20000696182,11,168.222,12181.2000069618
"RC108","FourAgent",0,1191.00000476837,11,105.248,12191.0000047684
"RC108","FourAgent",1,1183.49999976158,11,86.526,12183.4999997616
"RC108","FourAgent",2,1170.60000371933,11,176.076,12170.6000037193
"RC108","FourAgent",3,1154.40000247955,11,158.261,12154.4000024796
"RC108","FourAgent",4,1171.40000391006,11,193.379,12171.4000039101
"RC108","FourAgent",5,1157.90000200272,11,187.164,12157.9000020027
"RC108","FourAgent",6,1173.30000114441,11,168.177,12173.3000011444
"RC108","FourAgent",7,1150.2000041008,11,197.848,12150.2000041008
"RC108","FourAgent",8,1160.50000429153,11,96.476,12160.5000042915
"RC108","FourAgent",9,1168.80000543594,11,158.317,12168.8000054359
"RC108","FourAgent",10,1154.50000357628,11,135.723,12154.5000035763
"RC108","FourAgent",11,1186.60000777245,11,107.775,12186.6000077724
"RC108","FourAgent",12,1165.20000600815,11,120.11,12165.2000060081
"RC108","FourAgent",13,1198.30000281334,11,179.452,12198.3000028133
"RC108","FourAgent",14,1172.90000867844,11,188.461,12172.9000086784
"RC108","FourAgent",15,1160.30000257492,11,159.662,12160.3000025749
"RC108","FourAgent",16,1190.00000143051,11,92.468,12190.0000014305
"RC108","FourAgent",17,1137.70000219345,11,137.047,12137.7000021935
"RC108","FourAgent",18,1159.10000133514,11,172.904,12159.1000013351
"RC108","FourAgent",19,1167.40000295639,11,193.207,12167.4000029564
"RC108","FourAgent",20,1168.70000267029,11,137.186,12168.7000026703
"RC108","FourAgent",21,1168.20000314713,11,116.858,12168.2000031471
"RC108","FourAgent",22,1181.90000581741,11,46.595,12181.9000058174
"RC108","FourAgent",23,1188.10000157356,10,119.737,11188.1000015736
"RC108","FourAgent",24,1187.60000300407,11,161.794,12187.6000030041
"RC108","FourAgent",25,1152.30000162125,10,190.607,11152.3000016212
"RC108","FourAgent",26,1201.20000457764,10,196.11,11201.2000045776
"RC108","FourAgent",27,1165.30000352859,11,148.38,12165.3000035286
"RC108","FourAgent",28,1143.49999809265,11,156.777,12143.4999980927
"RC108","FourAgent",29,1159.40000247955,11,192.12,12159.4000024796
"RC108","EightAgent",0,1170.00000119209,11,167.733,12170.0000011921
"RC108","EightAgent",1,1160.40000104904,11,168.975,12160.400001049
"RC108","EightAgent",2,1185.80000543594,11,178.097,12185.8000054359
"RC108","EightAgent",3,1164.70000267029,10,184.814,11164.7000026703
"RC108","EightAgent",4,1173.60000133514,10,94.601,11173.6000013351
"RC108","EightAgent",5,1159.10000181198,11,207.68,12159.100001812
"RC108","EightAgent",6,1165.10000324249,11,206.15,12165.1000032425
"RC108","EightAgent",7,1191.60000085831,10,85.526,11191.6000008583
"RC108","EightAgent",8,1151.40000391006,11,197.241,12151.4000039101
"RC108","EightAgent",9,1158.00000619888,11,197.485,12158.0000061989
"RC108","EightAgent",10,1214.90000391006,10,34.676,11214.9000039101
"RC108","EightAgent",11,1138.70000267029,11,188.82,12138.7000026703
"RC108","EightAgent",12,1160.50000143051,11,175.443,12160.5000014305
"RC108","EightAgent",13,1150.60000658035,11,175.071,12150.6000065804
"RC108","EightAgent",14,1145.10000300407,11,192.463,12145.1000030041
"RC108","EightAgent",15,1153.90000152588,11,60.335,12153.9000015259
"RC108","EightAgent",16,1144.60000228882,11,180.347,12144.6000022888
"RC108","EightAgent",17,1160.39999961853,11,185.22,12160.3999996185
"RC108","EightAgent",18,1148.30000448227,11,44.51,12148.3000044823
"RC108","EightAgent",19,1183.10000085831,10,200.22,11183.1000008583
"RC108","EightAgent",20,1162.40000247955,11,191.078,12162.4000024796
"RC108","EightAgent",21,1137.40000295639,11,151.526,12137.4000029564
"RC108","EightAgent",22,1139.89999866486,11,148.532,12139.8999986649
"RC108","EightAgent",23,1182.00000452995,11,187.898,12182.00000453
"RC108","EightAgent",24,1149.50000095367,11,146.065,12149.5000009537
"RC108","EightAgent",25,1165.69999980927,11,202.708,12165.6999998093
"RC108","EightAgent",26,1162.80000305176,11,149.366,12162.8000030518
"RC108","EightAgent",27,1154.20000314713,11,77.76,12154.2000031471
"RC108","EightAgent",28,1149.19999980927,11,172.563,12149.1999998093
"RC108","EightAgent",29,1152.10000324249,11,150.063,12152.1000032425
"RC108","TenAgent",0,1182.20000243187,10,207.69,11182.2000024319
"RC108","TenAgent",1,1146.89999914169,11,242.121,12146.8999991417
"RC108","TenAgent",2,1157.10000729561,11,192.592,12157.1000072956
"RC108","TenAgent",3,1153.90000343323,11,200.589,12153.9000034332
"RC108","TenAgent",4,1162.30000209808,11,282.24,12162.3000020981
"RC108","TenAgent",5,1225.70001029968,10,45.555,11225.7000102997
"RC108","TenAgent",6,1148.60000371933,11,245.443,12148.6000037193
"RC108","TenAgent",7,1148.70000219345,11,259.665,12148.7000021935
"RC108","TenAgent",8,1150.20000314713,11,234.328,12150.2000031471
"RC108","TenAgent",9,1165.90000343323,11,158.593,12165.9000034332
"RC108","TenAgent",10,1159.70000076294,11,97.586,12159.7000007629
"RC108","TenAgent",11,1167.40000391006,11,234.384,12167.4000039101
"RC108","TenAgent",12,1160.40000104904,11,243.782,12160.400001049
"RC108","TenAgent",13,1167.80000019073,11,202.143,12167.8000001907
"RC108","TenAgent",14,1162.89999723434,11,202.72,12162.8999972343
"RC108","TenAgent",15,1159.10000181198,11,269.279,12159.100001812
"RC108","TenAgent",16,1183.40000391006,11,278.57,12183.4000039101
"RC108","TenAgent",17,1169.30000305176,11,81.706,12169.3000030518
"RC108","TenAgent",18,1151.29999923706,11,193.479,12151.2999992371
"RC108","TenAgent",19,1149.10000228882,10,171.436,11149.1000022888
"RC108","TenAgent",20,1190.80000638962,10,167.953,11190.8000063896
"RC108","TenAgent",21,1168.80000543594,11,157.7,12168.8000054359
"RC108","TenAgent",22,1173.90000247955,11,232.582,12173.9000024796
"RC108","TenAgent",23,1178.60000419617,10,103.066,11178.6000041962
"RC108","TenAgent",24,1162.60000133514,11,215.4,12162.6000013351
"RC108","TenAgent",25,1143.40000343323,11,226.974,12143.4000034332
"RC108","TenAgent",26,1188.09999895096,10,100.95,11188.099998951
"RC108","TenAgent",27,1193.20000457764,10,104.06,11193.2000045776
"RC108","TenAgent",28,1168.20000839233,11,192.308,12168.2000083923
"RC108","TenAgent",29,1140.20000362396,11,242.026,12140.200003624
"RC108","TwentyAgent",0,1163.70000076294,11,277.188,12163.7000007629
"RC108","TwentyAgent",1,1154.90000295639,11,299.423,12154.9000029564
"RC108","TwentyAgent",2,1151.9000043869,11,248.129,12151.9000043869
"RC108","TwentyAgent",3,1150.70000600815,11,174.896,12150.7000060081
"RC108","TwentyAgent",4,1144.70000243187,11,299.442,12144.7000024319
"RC108","TwentyAgent",5,1148.60000276566,10,114.83,11148.6000027657
"RC108","TwentyAgent",6,1144.30000448227,10,288.01,11144.3000044823
"RC108","TwentyAgent",7,1163.90000104904,10,121.071,11163.900001049
"RC108","TwentyAgent",8,1208.40000319481,10,279.848,11208.4000031948
"RC108","TwentyAgent",9,1191.10000252724,10,327.682,11191.1000025272
"RC108","TwentyAgent",10,1146.99999952316,11,299.356,12146.9999995232
"RC108","TwentyAgent",11,1131.90000295639,11,245.862,12131.9000029564
"RC108","TwentyAgent",12,1177.2000041008,10,241.76,11177.2000041008
"RC108","TwentyAgent",13,1181.69999933243,10,238.107,11181.6999993324
"RC108","TwentyAgent",14,1147.00000190735,11,212.508,12147.0000019073
"RC108","TwentyAgent",15,1179.49999809265,10,265.371,11179.4999980927
"RC108","TwentyAgent",16,1195.69999933243,10,166.952,11195.6999993324
"RC108","TwentyAgent",17,1204.20000123978,10,341.475,11204.2000012398
"RC108","TwentyAgent",18,1168.80000638962,10,141.228,11168.8000063896
"RC108","TwentyAgent",19,1169.90000414848,10,274.39,11169.9000041485
"RC108","TwentyAgent",20,1161.40000104904,11,115.824,12161.400001049
"RC108","TwentyAgent",21,1140.70000314713,11,248.118,12140.7000031471
"RC108","TwentyAgent",22,1189.30000257492,10,190.304,11189.3000025749
"RC108","TwentyAgent",23,1162.70000624657,11,137.537,12162.7000062466
"RC108","TwentyAgent",24,1133.10000276566,11,258.608,12133.1000027657
"RC108","TwentyAgent",25,1209.2000002861,10,128.281,11209.2000002861
"RC108","TwentyAgent",26,1153.30000400543,11,221.933,12153.3000040054
"RC108","TwentyAgent",27,1154.0999994278,11,335.31,12154.0999994278
"RC108","TwentyAgent",28,1151.39999961853,11,307.193,12151.3999996185
"RC108","TwentyAgent",29,1155.90000200272,11,286.576,12155.9000020027
"RC108","ThirtyAgent",0,1151.00000190735,11,357.345,12151.0000019073
"RC108","ThirtyAgent",1,1227.39999842644,10,114.122,11227.3999984264
"RC108","ThirtyAgent",2,1210.50000333786,10,246.969,11210.5000033379
"RC108","ThirtyAgent",3,1137.10000514984,11,205.983,12137.1000051498
"RC108","ThirtyAgent",4,1188.7999997139,10,288.223,11188.7999997139
"RC108","ThirtyAgent",5,1159.70000648499,11,348.828,12159.700006485
"RC108","ThirtyAgent",6,1138.59999895096,11,306.384,12138.599998951
"RC108","ThirtyAgent",7,1137.30000209808,11,258.294,12137.3000020981
"RC108","ThirtyAgent",8,1155.00000476837,11,352.254,12155.0000047684
"RC108","ThirtyAgent",9,1144.20000219345,11,367.178,12144.2000021935
"RC108","ThirtyAgent",10,1149.50000333786,11,319.572,12149.5000033379
"RC108","ThirtyAgent",11,1182.50000858307,10,283.033,11182.5000085831
"RC108","ThirtyAgent",12,1149.4000005722,10,361.611,11149.4000005722
"RC108","ThirtyAgent",13,1181.49999809265,10,295.622,11181.4999980927
"RC108","ThirtyAgent",14,1161.80000162125,10,162.538,11161.8000016212
"RC108","ThirtyAgent",15,1170.29999828339,10,191.952,11170.2999982834
"RC108","ThirtyAgent",16,1164.40000152588,10,354.33,11164.4000015259
"RC108","ThirtyAgent",17,1144.99999952316,11,281.492,12144.9999995232
"RC108","ThirtyAgent",18,1219.2000067234,10,288.212,11219.2000067234
"RC108","ThirtyAgent",19,1156.40000009537,10,353.751,11156.4000000954
"RC108","ThirtyAgent",20,1155.90000104904,10,324.584,11155.900001049
"RC108","ThirtyAgent",21,1238.50000238419,10,337.683,11238.5000023842
"RC108","ThirtyAgent",22,1143.70000076294,11,286.533,12143.7000007629
"RC108","ThirtyAgent",23,1159.00000095367,10,390.434,11159.0000009537
"RC108","ThirtyAgent",24,1191.60000514984,10,325.115,11191.6000051498
"RC108","ThirtyAgent",25,1151.80000495911,11,207.922,12151.8000049591
"RC108","ThirtyAgent",26,1169.40000295639,10,329.855,11169.4000029564
"RC108","ThirtyAgent",27,1150.40000200272,10,160.421,11150.4000020027
"RC108","ThirtyAgent",28,1146.70000362396,11,348.484,12146.700003624
"RC108","ThirtyAgent",29,1148.90000081062,11,327.913,12148.9000008106
"RC108","FortyAgent",0,1216.40000343323,10,244.091,11216.4000034332
"RC108","FortyAgent",1,1147.10000228882,11,357.094,12147.1000022888
"RC108","FortyAgent",2,1160.20000362396,10,329.801,11160.200003624
"RC108","FortyAgent",3,1140.10000181198,11,375.354,12140.100001812
"RC108","FortyAgent",4,1314.70000529289,10,33.921,11314.7000052929
"RC108","FortyAgent",5,1138.70000314713,11,325.888,12138.7000031471
"RC108","FortyAgent",6,1177.2000041008,10,158.16,11177.2000041008
"RC108","FortyAgent",7,1179.19999933243,10,107.582,11179.1999993324
"RC108","FortyAgent",8,1200.50000429153,10,312.7,11200.5000042915
"RC108","FortyAgent",9,1173.90000009537,10,359.788,11173.9000000954
"RC108","FortyAgent",10,1147.80000448227,11,346.262,12147.8000044823
"RC108","FortyAgent",11,1172.80000209808,10,279.392,11172.8000020981
"RC108","FortyAgent",12,1173.39999961853,10,234.986,11173.3999996185
"RC108","FortyAgent",13,1130.20000362396,11,370.177,12130.200003624
"RC108","FortyAgent",14,1187.49999904633,10,261.69,11187.4999990463
"RC108","FortyAgent",15,1194.49999856949,10,245.069,11194.4999985695
"RC108","FortyAgent",16,1179.50000190735,10,222.056,11179.5000019073
"RC108","FortyAgent",17,1177.10000276566,10,359.743,11177.1000027657
"RC108","FortyAgent",18,1182.80000162125,10,254.935,11182.8000016212
"RC108","FortyAgent",19,1204.60000514984,10,125.914,11204.6000051498
"RC108","FortyAgent",20,1149.30000209808,10,268.873,11149.3000020981
"RC108","FortyAgent",21,1189.40000247955,10,240.773,11189.4000024796
"RC108","FortyAgent",22,1188.9000017643,10,335.677,11188.9000017643
"RC108","FortyAgent",23,1174.40000486374,10,190.848,11174.4000048637
"RC108","FortyAgent",24,1182.69999885559,10,191.482,11182.6999988556
"RC108","FortyAgent",25,1180.70000123978,10,360.382,11180.7000012398
"RC108","FortyAgent",26,1169.60000324249,10,168.22,11169.6000032425
"RC108","FortyAgent",27,1145.90000295639,11,346.592,12145.9000029564
"RC108","FortyAgent",28,1143.60000276566,11,327.058,12143.6000027657
"RC108","FortyAgent",29,1174.70000123978,10,218.916,11174.7000012398
"RC108","FiftyAgent",0,1153.70000171661,11,162.347,12153.7000017166
"RC108","FiftyAgent",1,1168.0000026226,10,324.919,11168.0000026226
"RC108","FiftyAgent",2,1188.50000143051,10,307.243,11188.5000014305
"RC108","FiftyAgent",3,1175.00000214577,10,150.766,11175.0000021458
"RC108","FiftyAgent",4,1156.50000047684,10,188.17,11156.5000004768
"RC108","FiftyAgent",5,1145.90000295639,11,283.598,12145.9000029564
"RC108","FiftyAgent",6,1157.60000419617,11,387.085,12157.6000041962
"RC108","FiftyAgent",7,1155.70000290871,11,399.196,12155.7000029087
"RC108","FiftyAgent",8,1145.90000081062,11,211.029,12145.9000008106
"RC108","FiftyAgent",9,1150.50000357628,11,368.742,12150.5000035763
"RC108","FiftyAgent",10,1194.50000071526,10,315.11,11194.5000007153
"RC108","FiftyAgent",11,1217.30000519753,10,211.747,11217.3000051975
"RC108","FiftyAgent",12,1164.60000276566,10,343.744,11164.6000027657
"RC108","FiftyAgent",13,1172.50000476837,10,279.667,11172.5000047684
"RC108","FiftyAgent",14,1154.20000171661,10,308.376,11154.2000017166
"RC108","FiftyAgent",15,1204.20000290871,10,217.327,11204.2000029087
