"instance","literatura","one","one_m","one_md","one_m_time","one_md_time","one_time","two","two_m","two_md","two_m_time","two_md_time","two_time","four","four_m","four_md","four_m_time","four_md_time","four_time","eight","eight_m","eight_md","eight_m_time","eight_md_time","eight_time","ten","ten_m","ten_md","ten_m_time","ten_md_time","ten_time","twenty","twenty_m","twenty_md","twenty_m_time","twenty_md_time","twenty_time","thirty","thirty_m","thirty_md","thirty_m_time","thirty_md_time","thirty_time","forty","forty_m","forty_md","forty_m_time","forty_md_time","forty_time","fifty","fifty_m","fifty_md","fifty_m_time","fifty_md_time","fifty_time","sixty","sixty_m","sixty_md","sixty_m_time","sixty_md_time","sixty_time","one_g","one_m_g","one_md_g","one_time_g","two_g","two_m_g","two_md_g","two_time_g","four_g","four_m_g","four_md_g","four_time_g","eight_g","eight_m_g","eight_md_g","eight_time_g","ten_g","ten_m_g","ten_md_g","ten_time_g","twenty_g","twenty_m_g","twenty_md_g","twenty_time_g","thirty_g","thirty_m_g","thirty_md_g","thirty_time_g","forty_g","forty_m_g","forty_md_g","forty_time_g","fifty_g","fifty_m_g","fifty_md_g","fifty_time_g","sixty_g","sixty_m_g","sixty_md_g","sixty_time_g"
"R207",2890.61,3825.69999825954,3886.22999879519,3886.54999971389,115.8146,124.645,59.173,3830.69999670982,3867.01666549047,3866.39999955892,134.0075,136.0035,106.072,2915.40000021458,3828.58999918302,3859.84999853372,111.2975,119.498,65.037,2901.49999833107,3783.97666509946,3841.49999719858,137.934266666667,142.141,97.536,2955.50000059605,3812.92999807596,3839.69999772311,106.715166666667,114.8195,49.097,3814.89999592304,3835.25666449467,3833.34999930859,143.421766666667,145.8605,79.624,2895.80000090599,3801.24333159924,3831.49999862909,134.4837,135.6975,63.632,2926.39999687672,3799.95666457415,3830.89999806881,140.556433333333,143.3375,69.034,2905.80000138283,3706.86666516066,3824.34999901056,150.533733333333,150.066,80.852,2906.10000002384,3587.77333173355,3820.39999884367,144.622466666667,140.8955,13.678,0.323492272655093,0.344432489611255,0.344543193206242,0.957220353877613,0.325222010824642,0.337785680354828,0.337572346168776,0.26336356437137,0.00857604457695081,0.324492061946447,0.335306388109681,0.711295108937989,0.00376737032358908,0.309058179795774,0.328958246597979,0.414188265529309,0.0224485491284019,0.319074519937301,0.328335540845394,1.17355778696594,0.319756036242537,0.326798379751912,0.326138773237685,0.801237901470244,0.00179546908991182,0.315031544068289,0.325498769681517,1.11346020870003,0.0123814685747021,0.314586424517367,0.325291200843009,1.03604648916959,0.00525494666621575,0.282382149498084,0.323025243464378,0.861843038308679,0.0053587305184165,0.24118207981483,0.321658749829161,9.57336355217624
"RC104",11135.48,11177.0000026226,11601.503335309,11212.5999994278,110.0792,100.7045,30.561,11153.4000048637,11386.9733370384,11186.7000032663,133.069433333333,137.61,23.398,11144.7000002861,11175.6266695976,11174.4500024319,146.4091,143.5665,82.041,11135.0000004768,11157.6433361689,11156.4500029087,168.438233333333,174.119,51.758,11138.6000027657,11158.750003616,11159.3000047207,187.7995,193.7125,60.118,11135.1000022888,11152.0566693385,11152.3000018597,246.8197,268.661,59.184,11133.3000049591,11146.570003136,11146.150000453,293.586933333333,314.307,78.893,11135.0999994278,11145.5933355252,11145.5000042915,271.483,288.4445,102.09,11134.4000034332,11145.7766695182,11146.5500047207,334.4443,351.8765,101.546,11134.6999998093,11143.9433361689,11143.9500041008,310.105133333333,298.905,167.062,0.00372862262090194,0.0418503140689972,0.00692561069911665,2.60195019796473,0.00160927098460967,0.0225848672027032,0.00459971220516309,4.68721400689518,0.000827984091040612,0.00360529313488414,0.00349962484166817,0.784584536999793,-4.31054182845091e-05,0.00199033505236661,0.00188317009313472,2.25434200188055,0.000280185745535856,0.00208971715777109,0.00213910893115512,2.12384809873915,-3.41249511650503e-05,0.00148863536538617,0.00151048736647642,3.17037881859962,-0.000195770190499233,0.000995916039181696,0.00095819851977637,2.72133057854731,-3.41252080914964e-05,0.000908208314792366,0.000899826885913262,1.65925164070918,-9.69869791692239e-05,0.000924672265421254,0.000994120120614398,2.29352510192425,-7.00463914173314e-05,0.000760033350060371,0.000760632150639218,0.85622782759295
"RC204",3798.46,3826.20000100136,3895.63666882515,3883.45000362396,67.0007333333333,71.21,22.274,3815.6000020504,3867.24333612124,3871.25000584126,92.0338333333333,96.261,34.214,3818.40000128746,3854.48333570957,3856.7000027895,83.7397666666667,85.5235,51.693,3800.20000290871,3842.95666795572,3846.20000040532,89.2406666666667,90.989,39.183,3802.00000309944,3843.00666893323,3842.95000195503,97.5563333333333,99.142,40.371,3802.1000020504,3829.4400021553,3828.25000035763,114.273933333333,112.71,62.623,3800.40000128746,3821.64666885535,3823.10000312329,122.3611,127.5425,29.07,3803.60000395775,3817.67000242869,3817.45000243187,122.217333333333,120.374,80.212,3801.0000026226,3817.17000187238,3816.95000052452,131.776133333333,135.1235,84.613,3799.40000224113,3815.0633351024,3813.90000224113,133.190033333333,139.5905,32.935,0.00730295988410035,0.0255831755040592,0.0223748581330224,2.00802430337314,0.0045123555468268,0.0181082165196531,0.01916303076543,1.68994661054929,0.00524949618726006,0.0147489602916898,0.0153325302331735,0.619944028527396,0.000458081145703736,0.0117143968755014,0.0125682514506708,1.27753532569397,0.000931957451030188,0.0117275603621553,0.011712641953589,1.41649533906352,0.000958283633472445,0.00815593744709796,0.00784265211628663,0.82479174318275,0.000510733636120911,0.00610422878096639,0.00648684022558752,3.20918816649467,0.00135318101487175,0.00505731333979827,0.00499939513167703,0.523678917535198,0.000668692739320616,0.00492568090025442,0.00486776233645212,0.557398193343025,0.000247469301014111,0.00437107014484776,0.00406480580054406,3.04402712413339
"C104",10824.78,10822.9,10852.6566666667,10843.55,143.231366666667,142.392,40.856,10822.9,10844.53,10827.8,177.1959,172.7675,87.934,10822.9,10828.5666666667,10826.15,178.749933333333,180.6335,55.82,10822.9,10825.7866666667,10826,182.5965,172.654,74.348,10822.9,10824.5966666667,10823.9,213.499233333333,201.2005,94.728,10822.9,10823.7933333333,10823.8,221.3492,232.213,98.4,10822.9,10823.46,10823.6,267.606933333333,270.836,140.222,10822.9,10823.6066666667,10823.8,235.071066666667,223.5435,139.859,10822.9,10823.7666666667,10823.85,256.5884,257.0365,107.49,10822.9,10823.6133333333,10823.8,240.728866666667,221.2065,117.275,-0.000173675585092817,0.00257526403923823,0.00173398443201604,2.50576088375432,-0.000173675585092817,0.00182451744977727,0.00027898950371265,1.01510109855119,-0.000173675585092817,0.000349814653661787,0.000126561463604709,2.20225606114893,-0.000173675585092817,9.29965012375499e-05,0.000112704369049472,1.45597057082907,-0.000173675585092817,-1.69364489009757e-05,-8.12949547243472e-05,1.25381337443347,-0.000173675585092817,-9.11488886303083e-05,-9.05330177612277e-05,1.2494837398374,-0.000173675585092817,-0.000121942432086521,-0.000109009143834821,0.908451835898314,-0.000173675585092817,-0.00010839327296574,-9.05330177612277e-05,0.68077182495704,-0.000173675585092817,-9.36123721067985e-05,-8.59139862428714e-05,1.38709089217602,-0.000173675585092817,-0.00010777740209666,-9.05330177612277e-05,1.05268698927023
"C203",3591.17,3588.7,3651.29,3648.3,22.7016333333333,16.62,0.661,3588.7,3620.64,3597.7,30.3253,31.9085,5.256,3588.7,3618.68666666667,3588.7,26.403,29.0515,4.779,3588.7,3596.86333333333,3588.7,27.4143333333333,22.7465,3.25,3588.7,3590.2,3588.7,18.1009,14.6775,5.349,3588.7,3589,3588.7,18.8991333333333,14.398,3.016,3588.7,3588.72666666667,3588.7,16.5900666666667,17.272,1.278,3588.7,3588.72666666667,3588.7,17.4598,17.846,3.522,3588.7,3588.72666666667,3588.7,14.8607666666667,15.069,2.66,3588.7,3588.71333333333,3588.7,10.9250666666667,8.6665,2.128,-0.000687798127072863,0.0167410621051078,0.0159084643723355,33.3443772062531,-0.000687798127072863,0.00820623919224091,0.00181834889464986,4.76965372907154,-0.000687798127072863,0.00766231246826701,-0.000687798127072863,4.5247959824231,-0.000687798127072863,0.00158537004188973,-0.000687798127072863,7.43517948717949,-0.000687798127072863,-0.000270106956785742,-0.000687798127072863,2.3839783137035,-0.000687798127072863,-0.000604259893015389,-0.000687798127072863,5.26629089301503,-0.000687798127072863,-0.000680372506267766,-0.000687798127072863,11.9812728221179,-0.000687798127072863,-0.000680372506267766,-0.000687798127072863,3.95735377626349,-0.000687798127072863,-0.000680372506267766,-0.000687798127072863,4.58675438596491,-0.000687798127072863,-0.000684085316670315,-0.000687798127072863,4.13395989974937
"R107",11104.66,12084.1,12141.5133333333,12133.3,133.956566666667,135.914,64.719,12089.9,12127.2966666667,12118.65,153.324533333333,154.9385,77.2,12068.3,12108.07,12102.1,177.286433333333,186.8695,52.599,12074.7,12096,12096.25,190.663433333333,194.117,69.414,12080,12096.7766666667,12094.75,263.0586,268.292,90.285,11138,12027.6933333333,12091.55,290.514866666667,308.877,115.113,11130.5,11992.3766666667,12085.15,302.296133333333,321.1385,72.591,11125.7,11957.8333333333,12083.7,311.727866666667,336.377,149.693,11113.2,11957.19,12082.1,355.5821,388.4105,114.529,11125.3,11799.88,12076.8,355.574866666667,364.746,212.966,0.0882008093899318,0.0933710112091079,0.0926313817802616,1.06981823987804,0.0887231126391983,0.0920907678998427,0.0913121158144418,0.98606908462867,0.0867779832971022,0.0903593626459522,0.089821750508345,2.37052859053087,0.0873543179169827,0.0892724315737718,0.0892949446448608,1.74675761853997,0.087831595024071,0.0893423721812885,0.0891598662183264,1.91364678518026,0.00300234316043896,0.0831212602036742,0.0888716989083862,1.52373638656509,0.00232695102776673,0.0799409136944911,0.0882953642885059,3.16437483067231,0.00189470006285657,0.0768302076185434,0.0881647884761894,1.08244785438642,0.000769046508402857,0.0767722739822742,0.0880207048212193,2.10473417213108,0.00185867914911392,0.0626061491301849,0.0875434277141308,0.669632085246784
"R206",3906.14,3938.8,3985.17666666667,3979.85,63.8195,65.5345,30.289,3919.2,3973.42666666667,3970.5,73.1744,75.1105,39.86,3923.8,3960.29666666667,3959.55,78.2157,81.925,45.812,3910.7,3950.86333333333,3951.6,81.2351666666667,84.666,32.945,3916,3952.17,3952.35,84.0425,84.1745,38.074,3918.3,3941.05,3942.3,105.801133333333,104.064,63.575,3911.5,3931.05333333333,3932.8,121.325533333333,126.001,87.164,3911,3933.39,3935.75,120.598833333333,128.5925,35.617,3911.9,3928.64,3927.25,128.8885,128.564,68.747,3906.4,3926.76333333333,3927.65,117.291566666667,125.8985,47.78,0.00836119545126399,0.0202339564548805,0.0188702913874055,1.10701904982007,0.0033434541516689,0.0172258717472151,0.0164766239817314,0.835785248369293,0.00452108731381884,0.0138644970909048,0.0136733450413964,0.70731904304549,0.00116739287378331,0.0114494957511337,0.0116380877285504,1.46578135275965,0.00252423108234731,0.0117840118377734,0.0118300931354228,1.20734622051794,0.00311304766342228,0.00893721167188076,0.00925722068333452,0.664193996591952,0.00137219864111377,0.00637799293761448,0.00682515219628593,0.39192250623346,0.00124419503653226,0.00697619644969202,0.00758037346331676,2.3859907721968,0.00147460152477899,0.00576016220616773,0.00540431218543117,0.874823628667433,6.65618743824385e-05,0.00527972201030517,0.00550671506909629,1.45482558950746
"RC103",12261.67,12300.5,13142.4266666667,13336.15,116.3762,119.049,50.084,12293.9,13003.11,13326.5,140.126033333333,151.7405,21.89,12275.8,12722.7733333333,12365.15,166.0407,162.2235,42.242,12272.4,12457.45,12330.95,154.854333333333,155.318,49.548,12274.8,12447.0233333333,12321.65,207.813633333333,218.368,76.911,12261.3,12296.3466666667,12291.9,260.542766666667,266.7605,77.95,12264.1,12290.0166666667,12286.05,295.037666666667,314.8805,113.129,12263,12292.3366666667,12285.7,304.235566666667,317.1735,175.304,12267.8,12286.4466666667,12281.4,350.274566666667,375.093,170.806,12265.2,12281.2866666667,12276.35,292.833633333333,310.2265,131.453,0.00316677907658581,0.0718300742612276,0.0876291728614454,1.32362031786598,0.00262851634402162,0.06046810915642,0.0868421675024691,5.40137201157302,0.00115237157744412,0.0376052636658247,0.00843930720693033,2.93070167132238,0.000875084715214124,0.0159668299668806,0.00565012759273416,2.12533973789726,0.0010708166179647,0.0151164835893751,0.00489166646957548,1.7020014475606,-3.01753350074501e-05,0.00282805414488127,0.00246540642506278,2.34243446653838,0.00019817855153501,0.00231181125137655,0.00198830991210815,1.60797555592878,0.000108468096107621,0.00250101875736878,0.00195976567629048,0.735474185795342,0.000499931901608769,0.00202066004603505,0.00160907935052904,1.05071582184857,0.0002878890069624,0.00159983645512127,0.00119722680515789,1.22766793708271
"RC203",4049.62,4082.8,4185.37333333333,4183.25,57.0550666666667,60.6715,32.892,4092.6,4154.86666666667,4146.6,65.1273,69.5725,24.551,4075.9,4130.89666666667,4128.3,65.4529333333333,70.6315,36.41,4082.5,4112.19333333333,4109.1,68.9835333333333,70.4935,22.408,4050,4106.44333333333,4108.3,76.5495333333333,76.1155,46.358,4073.2,4099.84,4097.7,92.1924333333333,91.004,30.858,4068,4093.61333333333,4095.2,106.411766666667,111.113,48.173,4050.8,4090.25666666667,4090.45,109.873266666667,113.3105,68.985,4074.7,4089.32333333333,4088.6,112.5851,122.0685,37.4,4070.4,4085.91666666667,4086.95,113.118633333333,104.6415,70.439,0.00819336135242326,0.0335224868835429,0.0329981578518479,0.73461834691313,0.0106133414987085,0.0259892697751065,0.02394792597824,1.65273512280559,0.00648949778003867,0.0200701958866922,0.0194289834601766,0.797663645518631,0.00811928032753693,0.0154516555462818,0.0146877978674543,2.07852255146971,9.38359648559888e-05,0.0140317692359613,0.0144902484677575,0.651269108532148,0.00582276855606203,0.0124011635659643,0.0118727189217756,1.98763475705922,0.00453869745803313,0.0108635707383244,0.011255377047723,1.20895038022682,0.000291385364552795,0.0100346863820968,0.0100824274870235,0.592712425406489,0.00619317368049346,0.00980421208245055,0.00962559450022472,2.01029679144385,0.00513134565712343,0.00896298088874181,0.00921814886335012,0.605909131778324
"C103",10828.06,10826.3,10856.44,10831.25,179.1191,194.542,52.647,10826.3,10838.5133333333,10827.3,165.3824,181.8965,9.154,10826.3,10831.02,10827.3,164.106866666667,171.4225,69.884,10826.3,10827.47,10827.3,169.854433333333,171.551,87.353,10826.3,10827.2066666667,10827.3,96.5838,91.708,61.007,10826.3,10827.1666666667,10827.3,92.8885,84.7315,43.751,10826.3,10827.2,10827.3,88.6638,91.6735,37.543,10826.3,10827.3266666667,10827.3,92.3079666666667,90.329,49.088,10826.3,10827.26,10827.3,80.5022,75.3125,42.508,10826.3,10827.22,10827.3,89.5082,93.651,29.875,-0.000162540658252745,0.00262096811432528,0.000294604943083111,2.40226603605144,-0.000162540658252745,0.000965393000531297,-7.01880115182423e-05,17.0666812322482,-0.000162540658252745,0.000273363834334048,-7.01880115182423e-05,1.34827523705951,-0.000162540658252745,-5.44880615733701e-05,-7.01880115182423e-05,0.94446021697404,-0.000162540658252745,-7.88075918802053e-05,-7.01880115182423e-05,0.583159309587424,-0.000162540658252745,-8.25016977494981e-05,-7.01880115182423e-05,1.12311718589289,-0.000162540658252745,-7.94232761917261e-05,-7.01880115182423e-05,1.36165996324215,-0.000162540658252745,-6.77252742719911e-05,-7.01880115182423e-05,0.880458903737505,-0.000162540658252745,-7.3882117387535e-05,-7.01880115182423e-05,0.893812929330949,-0.000162540658252745,-7.75762232569958e-05,-7.01880115182423e-05,1.99609037656904
"C202",3591.56,3589.1,3615.43,3589.1,11.4542666666667,10.867,0.304,3589.1,3595.03,3589.1,9.9531,7.3685,1.132,3589.1,3591.07666666667,3589.1,8.09276666666667,6.7015,1.07,3589.1,3589.1,3589.1,4.81153333333333,4.8715,0.295,3589.1,3589.1,3589.1,4.28736666666667,4.1545,0.381,3589.1,3589.1,3589.1,2.89503333333333,2.417,0.383,3589.1,3589.1,3589.1,2.24703333333333,1.8175,0.533,3589.1,3589.1,3589.1,2.4823,1.9355,0.625,3589.1,3589.1,3589.1,2.55533333333333,2.353,0.803,3589.1,3589.1,3589.1,1.60893333333333,1.3455,0.635,-0.000684939135083372,0.00664613705465032,-0.000684939135083372,36.6785087719298,-0.000684939135083372,0.000966153983227288,-0.000684939135083372,7.79249116607774,-0.000684939135083372,-0.000134574762313194,-0.000684939135083372,6.56333333333333,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,15.3102824858757,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,10.2529308836395,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,6.55883376849434,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,3.21582238899312,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,2.97168,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,2.18223329182233,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,1.5337532808399
"R106",13252.03,13296.5,14191,14283.8,336.008266666667,372.1105,108.587,13263.3,14050.25,14274.05,396.416166666667,401.3365,301.421,13270.7,14010.9433333333,14267.5,300.660166666667,300.5,123.353,13256.5,13584.89,13305.1,359.446666666667,391.5955,93.858,13263.4,13646.9966666667,13316.1,326.340633333333,316.8305,128.82,13257.3,13445.1366666667,13283.2,361.633266666667,386.367,185.59,13260.8,13309.6566666667,13276.6,336.696366666667,360.737,149.673,13258.6,13275.5533333333,13273.2,361.163566666667,370.6245,228.719,13258.5,13273.4666666667,13270.25,357.453633333333,375.2215,144.768,13256.6,13271.6,13269.05,374.010833333333,397.114,111.365,0.00335571229464462,0.0708548048864966,0.0778575056048016,2.09436918477043,0.000850435744561295,0.0602337905966104,0.0771217692685572,0.315157758307041,0.00140884075873659,0.0572677041429375,0.0766275053708752,1.43739646921167,0.000337306812616584,0.0251176612186962,0.00400466947328067,2.82968597952936,0.000857981758266392,0.0298042387971251,0.00483473098083839,1.53330719867515,0.000397674922257089,0.0145718555320707,0.00235209247187035,0.9485600876484,0.000661785401934543,0.00434851616444161,0.00185405556733556,1.24954645571791,0.000495773100423083,0.0017750739572226,0.00159749110136334,0.579071116377156,0.000488227086717985,0.00161761380457685,0.00137488369706372,1.46914810823755,0.000344852826321681,0.00147675488208219,0.00128433153260283,2.35842350229725
"R205",3994.43,4063.4,4121.70333333333,4114,56.5249,59.5475,7.872,4063.8,4103.87666666667,4102.35,78.7813666666667,81.3025,23.394,4030.2,4071.65333333333,4073.05,79.7473,83.4595,29.574,4022.4,4058,4058.4,86.6320333333333,92.763,28.288,4022.8,4055.93666666667,4057.2,74.3148,71.9725,30.44,4009.7,4046.05666666667,4044.6,94.5808,97.6705,24.687,4023.4,4043.69666666667,4045.65,99.6477666666667,106.0655,36.028,4017.7,4041.17666666667,4040.2,97.5597333333333,101.413,52.869,4015.8,4039.37,4041.4,108.9015,112.181,59.172,4018.9,4037.69333333333,4038,118.352333333333,128.568,36.122,0.0172665436620495,0.0318627021460717,0.0299341833503154,6.18050050813008,0.0173666831062255,0.0273998209172941,0.027017622038689,2.36758855547006,0.00895496979544015,0.0193327541935479,0.0196824077527959,1.69653411780618,0.00700225063400792,0.0159146611656732,0.0160148006098492,2.06250117835596,0.00710239007818396,0.0153981085327986,0.0157143822773212,1.44135348226018,0.00382282328141937,0.0129246642616511,0.0125599897857768,2.83119860655406,0.00725259924444796,0.0123338415410126,0.0128228558267388,1.76584230783465,0.00582561216493967,0.0117029630427037,0.0114584558998405,0.845310736600528,0.00534994980510369,0.0112506665531753,0.0117588742323686,0.840422835124721,0.00612603049746779,0.0108309153830042,0.0109076889568725,2.27646125168411
"RC102",13554.75,14518.1,15374.1466666667,15525.2,310.830033333333,341.7535,104.539,14474.3,15099.09,15502.35,363.3353,387.4085,133.786,14507.1,14956.71,14557.5,271.2612,276.5275,118.13,14505.8,14693.9333333333,14523.85,337.456933333333,370.6615,123.192,14508,14695.4733333333,14536,344.3289,364.1995,165.763,14500.6,14527.89,14520.85,330.814833333333,356.5745,140.96,14493.2,14518.06,14514.35,326.9799,345.2645,124.623,14494.4,14509.9066666667,14508.7,328.198533333333,352.6045,134.662,14480.1,14511.6466666667,14509.7,342.649466666667,373.202,71.181,13554.2,14476.41,14507.45,396.2218,425.4995,174.015,0.0710710267618363,0.134225763416269,0.145369704347185,1.97334041203124,0.0678396871945258,0.113933491949317,0.143683948431362,1.71579462724052,0.0702595031262104,0.103429425109279,0.0739777568748963,1.29629391348514,0.0701635957874545,0.0840431091191894,0.0714952322986407,1.73927635993679,0.0703259005145798,0.0841567224281771,0.0723915970416275,1.07723617453835,0.0697799664324315,0.0717932827975433,0.0712739076707428,1.34687027052592,0.0692340323502832,0.0710680757667976,0.0707943709769637,1.62375243735105,0.0693225622014423,0.0704665646114215,0.070377542927756,1.43720227928691,0.0682675814751287,0.0705949328956025,0.070451317803722,3.81377708470893,-4.05761817812407e-05,0.0679953521828141,0.0702853243327985,1.27694049363561
"RC202",4365.65,5219.7,5320.63,5319.45,99.2183,113.906,11.358,5190.5,5264.27,5261.35,142.535366666667,145.44,93.362,5185.9,5250.99666666667,5250.6,111.6333,106.2395,72.766,5196.8,5233.94666666667,5234.5,143.586966666667,149.133,94.9,5194.7,5228.09666666667,5228.3,120.583666666667,123.345,75.525,4446.2,5192.68333333333,5216.95,139.136533333333,147.5785,73.845,5169.7,5198.25,5197.45,142.312433333333,146.6735,53.981,5169.6,5197.42666666667,5190.25,133.969066666667,140.268,67.32,5158.4,5197.29333333333,5198.25,136.656366666667,145.167,57.764,5161.9,5190.94666666667,5188.2,157.478433333333,165.9645,106.483,0.195629516795895,0.218748639950523,0.218478348012324,7.7355432294418,0.188940936630284,0.205838763987035,0.205169905970474,0.526695729168898,0.187887256193236,0.202798361450567,0.202707500601285,0.534140944946816,0.190384020707111,0.198892872004551,0.199019619071616,0.513034422198806,0.189902992681502,0.197552865361783,0.197599441091246,0.596605980359704,0.0184508606965744,0.189441053069608,0.194999599143312,0.884169995711738,0.184176468567109,0.190716159105746,0.190532910334086,1.63634303427749,0.184153562470652,0.190527565578245,0.18888367138914,0.99003367003367,0.181588079667404,0.190497024116302,0.190716159105746,1.36577049142488,0.182389793043419,0.189043250527795,0.18841409641176,0.478906805155126
"C102",10828.94,10827.3,10868.6166666667,10836.25,79.8297333333333,89.942,4.756,10827.3,10852.8166666667,10827.3,81.8188666666667,86.462,12.751,10827.3,10831.01,10827.3,56.7112,51.5725,6.668,10827.3,10827.3533333333,10827.3,66.4626333333333,66.154,28.983,10827.3,10827.43,10827.3,37.2653333333333,32.4005,13.217,10827.3,10827.49,10827.3,32.7177333333333,32.4335,7.445,10827.3,10827.4433333333,10827.3,35.1960666666667,36.781,16.547,10827.3,10827.45,10827.3,27.4588,27.0695,3.488,10827.3,10827.39,10827.3,30.3233666666667,28.509,10.18,10827.3,10827.3233333333,10827.3,34.4988333333333,32.403,9.433,-0.000151446032575786,0.00366394741005733,0.000675042986663468,15.7850574712644,-0.000151446032575786,0.00220489416938917,-0.000151446032575786,5.41666274540559,-0.000151446032575786,0.000191154443555852,-0.000151446032575786,7.50497900419916,-0.000151446032575786,-0.000146520958345688,-0.000151446032575786,1.29315920827152,-0.000151446032575786,-0.000139441164139816,-0.000151446032575786,1.81950013871025,-0.000151446032575786,-0.000133900455630997,-0.000151446032575786,3.39459144839937,-0.000151446032575786,-0.000138209895582375,-0.000151446032575786,1.12703611933684,-0.000151446032575786,-0.000137594261303655,-0.000151446032575786,6.8723623853211,-0.000151446032575786,-0.000143134969812474,-0.000151446032575786,1.97871971185331,-0.000151446032575786,-0.000149291312600181,-0.000151446032575786,2.65724937276936
"C201",3591.56,3589.1,3593.05333333333,3589.1,1.97583333333333,0.6805,0.203,3589.1,3589.1,3589.1,0.864933333333333,0.41,0.192,3589.1,3589.1,3589.1,0.580933333333333,0.4195,0.283,3589.1,3589.1,3589.1,0.5033,0.4765,0.328,3589.1,3589.1,3589.1,0.4655,0.4635,0.35,3589.1,3589.1,3589.1,0.539866666666667,0.533,0.406,3589.1,3589.1,3589.1,0.5712,0.5685,0.476,3589.1,3589.1,3589.1,0.601233333333333,0.5945,0.505,3589.1,3589.1,3589.1,0.647633333333333,0.649,0.483,3589.1,3589.1,3589.1,0.751066666666667,0.7595,0.509,-0.000684939135083372,0.00041578961045711,-0.000684939135083372,8.73316912972085,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,3.50486111111111,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,1.0527679623086,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.534451219512195,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.33,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.329720853858785,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.2,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.19056105610561,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.340855762594893,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.475573018991487
"R105",15377.11,15399.8,15991.9666666667,16388.95,238.251066666667,262.291,44.826,15392.5,15681.85,15427.35,307.182833333333,320.127,192.231,15383.5,15609.7133333333,15411.95,215.344733333333,203.8035,81.674,15370.4,15436.1966666667,15402.55,294.935266666667,304.6715,131.49,15377.3,15399.3533333333,15397.8,283.6845,295.223,130.551,15378.5,15394.92,15392.75,313.1873,339.27,83.946,15377.1,15390.2566666667,15390.9,316.5178,327.145,161.015,15372.3,15388.2466666667,15389.35,316.660266666667,359.223,44.795,15375.9,15387.5633333333,15385.85,364.533133333333,363.529,214.421,15373.4,15386.7766666667,15386.15,377.999566666667,397.3855,111.228,0.00147556985675453,0.0399851901083277,0.0658017013600082,4.31501955710228,0.00100083825894459,0.0198177680981667,0.00326719390054425,0.597988010952101,0.000415552727398023,0.0151265961766114,0.00226570532434249,1.6366375264262,-0.000436362879630889,0.00384250790081271,0.00165440710250487,1.24302431110097,1.23560278881201e-05,0.00144652235259629,0.00134550640529974,1.17297837626675,9.03940987610427e-05,0.00115821503520489,0.00101709619037644,2.73081862149477,-6.50317257288156e-07,0.0008549504208961,0.000896787497780849,0.965765922429588,-0.00031280260074886,0.000724236652184019,0.000795988322903314,6.06909848569409,-7.86883881302108e-05,0.000679798306270354,0.000568377282857428,0.700081304225488,-0.000241267702448701,0.00062864001536479,0.000587886800575599,2.39842096114887
"R204",2825.52,2838.1,3750.33666666667,3799.35,113.889866666667,116.316,36.315,3759.7,3787.57,3784.45,126.915066666667,139.268,17.45,2853.3,3661.28333333333,3778.05,103.317666666667,102.4515,53.915,2832,3526.19,3763.7,128.7745,137.1985,39.798,2831.8,3375.28666666667,3757.3,98.0958,104.0535,16.003,2837.3,3099.52333333333,2860.05,115.8379,116.775,31.667,2829.5,3004.42666666667,2853.65,118.3387,122.922,44.069,2829.6,2882.38333333333,2852.85,118.0688,118.087,35.186,2828.8,2847.85333333333,2842.95,116.461666666667,118.4145,43.303,2828.9,2850.64666666667,2846.3,131.5828,131.3985,84.404,0.00445227781081002,0.327308483630152,0.344655143124098,2.13616595529855,0.330622327925479,0.340485999037345,0.33938177751352,6.27306972301815,0.00983181856790969,0.29579098124711,0.337116707721057,0.916306531886612,0.00229338316486877,0.247979133044537,0.332037996545768,2.23570279913563,0.00222259973385437,0.194571854620271,0.329772926753306,5.12983815534587,0.00416914408675224,0.0969744802136717,0.012220759364648,2.65800044210061,0.00140859027718792,0.0633181384901423,0.00995568957218482,1.68530486282875,0.00144398199269512,0.0201249091612635,0.00967255584812705,2.35556187119877,0.00116084826863735,0.00790414979661566,0.00616877601291084,1.68945954475825,0.00119623998414455,0.00889275838311764,0.00735439848240331,0.558964030140752
